D:\Pulpit\Data\IMG\center_2020_11_18_15_55_41_756.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_41_756.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_41_756.jpg, 0, 1, 0, 30.19028
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_41_856.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_41_856.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_41_856.jpg, 0, 1, 0, 30.1903
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_41_957.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_41_957.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_41_957.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_42_058.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_42_058.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_42_058.jpg, 0, 1, 0, 30.19031
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_42_162.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_42_162.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_42_162.jpg, 0, 1, 0, 30.19028
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_42_265.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_42_265.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_42_265.jpg, 0, 1, 0, 30.19033
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_42_366.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_42_366.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_42_366.jpg, 0, 1, 0, 30.19031
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_42_466.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_42_466.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_42_466.jpg, 0, 1, 0, 30.19032
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_42_569.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_42_569.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_42_569.jpg, 0, 1, 0, 30.1903
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_42_669.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_42_669.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_42_669.jpg, 0, 1, 0, 30.19032
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_42_772.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_42_772.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_42_772.jpg, 0, 1, 0, 30.19034
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_42_875.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_42_875.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_42_875.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_42_977.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_42_977.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_42_977.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_43_079.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_43_079.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_43_079.jpg, 0, 1, 0, 30.19031
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_43_182.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_43_182.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_43_182.jpg, -0.0742614, 1, 0, 30.189
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_43_283.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_43_283.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_43_283.jpg, 0, 1, 0, 30.19028
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_43_384.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_43_384.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_43_384.jpg, 0, 1, 0, 30.19028
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_43_486.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_43_486.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_43_486.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_43_590.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_43_590.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_43_590.jpg, 0, 1, 0, 30.19033
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_43_692.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_43_692.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_43_692.jpg, 0, 1, 0, 30.1903
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_43_792.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_43_792.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_43_792.jpg, 0, 1, 0, 30.19028
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_43_894.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_43_894.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_43_894.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_43_996.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_43_996.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_43_996.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_44_098.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_44_098.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_44_098.jpg, 0, 1, 0, 30.19031
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_44_198.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_44_198.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_44_198.jpg, 0, 1, 0, 30.1903
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_44_298.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_44_298.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_44_298.jpg, 0, 1, 0, 30.19036
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_44_401.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_44_401.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_44_401.jpg, 0, 1, 0, 30.19004
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_44_501.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_44_501.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_44_501.jpg, 0, 1, 0, 30.19055
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_44_602.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_44_602.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_44_602.jpg, 0, 1, 0, 30.18993
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_44_703.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_44_703.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_44_703.jpg, 0, 1, 0, 30.18992
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_44_806.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_44_806.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_44_806.jpg, 0, 1, 0, 30.19002
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_44_908.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_44_908.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_44_908.jpg, 0, 1, 0, 30.19001
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_45_010.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_45_010.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_45_010.jpg, 0, 1, 0, 30.19002
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_45_111.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_45_111.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_45_111.jpg, 0, 1, 0, 30.19011
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_45_212.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_45_212.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_45_212.jpg, 0, 1, 0, 30.19009
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_45_314.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_45_314.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_45_314.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_45_417.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_45_417.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_45_417.jpg, 0, 1, 0, 30.19013
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_45_517.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_45_517.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_45_517.jpg, 0, 1, 0, 30.19015
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_45_618.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_45_618.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_45_618.jpg, 0, 1, 0, 30.18963
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_45_720.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_45_720.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_45_720.jpg, 0.2581158, 1, 0, 30.1736
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_45_821.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_45_821.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_45_821.jpg, 0, 1, 0, 30.1896
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_45_923.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_45_923.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_45_923.jpg, 0, 1, 0, 30.19014
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_46_023.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_46_023.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_46_023.jpg, 0, 1, 0, 30.19011
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_46_125.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_46_125.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_46_125.jpg, 0, 1, 0, 30.18954
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_46_224.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_46_224.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_46_224.jpg, 0.0847002, 1, 0, 30.18867
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_46_327.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_46_327.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_46_327.jpg, 0.3840348, 1, 0, 30.15693
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_46_429.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_46_429.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_46_429.jpg, 0.1008318, 1, 0, 30.1917
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_46_530.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_46_530.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_46_530.jpg, 0, 1, 0, 30.1895
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_46_633.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_46_633.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_46_633.jpg, 0, 1, 0, 30.19033
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_46_735.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_46_735.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_46_735.jpg, 0.0218478, 1, 0, 30.19045
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_46_836.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_46_836.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_46_836.jpg, 0.3251133, 1, 0, 30.16383
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_46_936.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_46_936.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_46_936.jpg, 0.3893006, 1, 0, 30.17536
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_47_038.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_47_038.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_47_038.jpg, 0.1097804, 1, 0, 30.1919
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_47_139.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_47_139.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_47_139.jpg, 0.411119, 1, 0, 30.17017
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_47_240.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_47_240.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_47_240.jpg, 0.1974595, 1, 0, 30.19324
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_47_341.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_47_341.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_47_341.jpg, 0, 1, 0, 30.18966
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_47_444.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_47_444.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_47_444.jpg, 0.1582239, 1, 0, 30.18358
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_47_547.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_47_547.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_47_547.jpg, 0.4304768, 1, 0, 30.15493
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_47_649.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_47_649.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_47_649.jpg, 0.1343721, 1, 0, 30.18838
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_47_750.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_47_750.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_47_750.jpg, 0.2157, 1, 0, 30.18746
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_47_850.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_47_850.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_47_850.jpg, 0.5109687, 1, 0, 30.14931
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_47_953.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_47_953.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_47_953.jpg, 0.776375, 1, 0, 30.11298
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_48_055.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_48_055.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_48_055.jpg, 0.4795054, 1, 0, 30.19145
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_48_156.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_48_156.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_48_156.jpg, 0.720911, 1, 0, 30.14869
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_48_259.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_48_259.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_48_259.jpg, 0.7598553, 1, 0, 30.16529
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_48_361.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_48_361.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_48_361.jpg, 0.4565445, 1, 0, 30.20325
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_48_463.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_48_463.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_48_463.jpg, 0.1520264, 1, 0, 30.19126
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_48_566.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_48_566.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_48_566.jpg, 0, 1, 0, 30.38504
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_48_667.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_48_667.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_48_667.jpg, -0.305538, 1, 0, 30.09913
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_48_769.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_48_769.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_48_769.jpg, -0.5969211, 1, 0, 30.31444
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_48_872.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_48_872.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_48_872.jpg, -0.3260727, 1, 0, 30.24747
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_48_974.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_48_974.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_48_974.jpg, -0.01989931, 1, 0, 30.17483
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_49_077.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_49_077.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_49_077.jpg, 0, 1, 0, 30.30974
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_49_178.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_49_178.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_49_178.jpg, 0, 1, 0, 30.21221
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_49_281.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_49_281.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_49_281.jpg, 0.2946909, 1, 0, 30.12397
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_49_382.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_49_382.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_49_382.jpg, 0.07606649, 1, 0, 30.19126
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_49_483.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_49_483.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_49_483.jpg, 0, 1, 0, 30.19207
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_49_587.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_49_587.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_49_587.jpg, 0, 1, 0, 30.19139
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_49_689.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_49_689.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_49_689.jpg, 0, 1, 0, 30.19001
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_49_790.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_49_790.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_49_790.jpg, 0.2899896, 1, 0, 30.16992
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_49_892.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_49_892.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_49_892.jpg, 0.3131354, 1, 0, 30.1819
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_49_994.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_49_994.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_49_994.jpg, 0.007975161, 1, 0, 30.18883
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_50_097.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_50_097.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_50_097.jpg, 0, 1, 0, 30.19038
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_50_199.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_50_199.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_50_199.jpg, 0, 1, 0, 30.19064
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_50_300.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_50_300.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_50_300.jpg, 0, 1, 0, 30.19107
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_50_403.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_50_403.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_50_403.jpg, 0.0218445, 1, 0, 30.19027
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_50_507.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_50_507.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_50_507.jpg, 0.1286763, 1, 0, 30.18925
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_50_610.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_50_610.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_50_610.jpg, 0, 1, 0, 30.18985
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_50_711.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_50_711.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_50_711.jpg, 0, 1, 0, 30.19028
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_50_812.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_50_812.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_50_812.jpg, 0, 1, 0, 30.19034
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_50_914.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_50_914.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_50_914.jpg, 0.1483419, 1, 0, 30.18464
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_51_013.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_51_013.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_51_013.jpg, 0.1356954, 1, 0, 30.18981
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_51_115.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_51_115.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_51_115.jpg, 0, 1, 0, 30.1899
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_51_217.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_51_217.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_51_217.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_51_319.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_51_319.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_51_319.jpg, 0, 1, 0, 30.1903
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_51_422.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_51_422.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_51_422.jpg, 0, 1, 0, 30.19033
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_51_522.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_51_522.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_51_522.jpg, 0, 1, 0, 30.19032
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_51_624.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_51_624.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_51_624.jpg, 0.0363222, 1, 0, 30.19001
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_51_725.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_51_725.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_51_725.jpg, 0, 1, 0, 30.19025
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_51_828.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_51_828.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_51_828.jpg, 0, 1, 0, 30.1902
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_51_931.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_51_931.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_51_931.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_52_033.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_52_033.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_52_033.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_52_135.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_52_135.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_52_135.jpg, 0, 1, 0, 30.19033
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_52_238.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_52_238.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_52_238.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_52_341.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_52_341.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_52_341.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_52_444.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_52_444.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_52_444.jpg, 0, 1, 0, 30.1903
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_52_545.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_52_545.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_52_545.jpg, 0, 1, 0, 30.19032
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_52_648.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_52_648.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_52_648.jpg, 0, 1, 0, 30.19032
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_52_750.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_52_750.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_52_750.jpg, 0, 1, 0, 30.19029
D:\Pulpit\Data\IMG\center_2020_11_18_15_55_52_850.jpg, D:\Pulpit\Data\IMG\left_2020_11_18_15_55_52_850.jpg, D:\Pulpit\Data\IMG\right_2020_11_18_15_55_52_850.jpg, 0, 1, 0, 30.1903
